,tweet_id,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,top_prediction,top_prediction_confidence,top_prediction_is_dog,second_prediction,second_prediction_confidence,second_prediction_is_dog,third_prediction,third_prediction_confidence,third_prediction_is_dog
504,786664955043049472,12,10,None,None,None,None,None,Leonberg,0.512034,True,keeshond,0.464816,True,Pomeranian,0.00781249,True
505,786595970293370880,11,10,Dale,None,None,None,None,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,chow,0.000570176,True
506,786363235746385920,13,10,Rizzo,doggo,None,None,None,golden_retriever,0.929266,True,Labrador_retriever,0.0628667,True,Saluki,0.00215669,True
507,786233965241827333,11,10,Mattie,None,None,None,None,Labrador_retriever,0.478193,True,schipperke,0.224817,True,Staffordshire_bullterrier,0.0773956,True
508,785927819176054784,12,10,Lucy,None,None,None,None,teddy,0.97207,False,toy_poodle,0.00849262,True,chow,0.00288271,True
509,785872687017132033,12,10,Rusty,None,None,None,None,Great_Pyrenees,0.392108,True,golden_retriever,0.198358,True,Pekinese,0.143328,True
510,785639753186217984,10,10,Pinot,doggo,None,pupper,None,porcupine,0.978042,False,sea_urchin,0.0061063,False,echidna,0.00544197,False
511,785533386513321988,11,10,Dallas,None,None,None,None,miniature_pinscher,0.436023,True,black-and-tan_coonhound,0.258049,True,Rottweiler,0.145231,True
512,785264754247995392,12,10,Doc,None,None,None,None,teddy,0.6748930000000001,False,cradle,0.0567396,False,chow,0.056137,True
513,785170936622350336,11,10,Hero,None,None,None,None,seat_belt,0.891193,False,Eskimo_dog,0.0274944,True,Samoyed,0.0195303,True
514,784826020293709826,13,10,Rusty,None,None,None,None,chow,0.0903414,True,binoculars,0.08349880000000001,False,Irish_setter,0.0774556,True
515,784517518371221505,11,10,Frankie,None,None,None,None,malamute,0.757764,True,Eskimo_dog,0.151248,True,Siberian_husky,0.08484019999999999,True
516,784431430411685888,12,10,Stormy,None,None,None,None,miniature_poodle,0.744819,True,toy_poodle,0.243192,True,standard_poodle,0.0109202,True
517,783839966405230592,13,10,Riley,None,None,None,None,quilt,0.333739,False,Siamese_cat,0.136245,False,three-toed_sloth,0.117464,False
518,783821107061198850,12,10,Mairi,None,None,None,None,Lakeland_terrier,0.26565900000000003,True,golden_retriever,0.196414,True,standard_poodle,0.133534,True
519,783695101801398276,12,10,Loomis,None,None,None,None,chow,0.314265,True,golden_retriever,0.300435,True,Australian_terrier,0.0494869,True
520,783466772167098368,11,10,Finn,None,None,None,None,Chihuahua,0.789,True,miniature_pinscher,0.115916,True,toy_terrier,0.0362939,True
521,783391753726550016,13,10,Godi,None,None,None,None,Norwegian_elkhound,0.87713,True,cairn,0.0862406,True,keeshond,0.0110191,True
522,783334639985389568,12,10,Dave,None,None,None,None,Cardigan,0.593858,True,Shetland_sheepdog,0.13061099999999998,True,Pembroke,0.100842,True
523,783085703974514689,11,10,Earl,None,None,None,None,Chesapeake_Bay_retriever,0.240602,True,Airedale,0.164088,True,boxer,0.134506,True
524,782969140009107456,12,10,Cali,None,None,None,None,seat_belt,0.474292,False,golden_retriever,0.17139300000000002,True,Labrador_retriever,0.110592,True
525,782747134529531904,11,10,Deacon,doggo,None,None,None,golden_retriever,0.560699,True,otterhound,0.199482,True,clumber,0.0406818,True
526,782722598790725632,10,10,Penny,None,None,None,None,Irish_setter,0.574557,True,golden_retriever,0.339251,True,seat_belt,0.0461082,False
527,782598640137187329,11,10,Timmy,None,None,None,None,malamute,0.8408709999999999,True,Tibetan_mastiff,0.140516,True,Eskimo_dog,0.0120116,True
528,782305867769217024,12,10,Sampson,doggo,None,None,None,briard,0.5044270000000001,True,soft-coated_wheaten_terrier,0.390678,True,Lhasa,0.0345955,True
529,781955203444699136,11,10,Chipson,None,None,None,None,pool_table,0.179568,False,dining_table,0.154396,False,microwave,0.0336905,False
530,781661882474196992,5,10,None,None,None,None,None,Pembroke,0.438087,True,golden_retriever,0.226954,True,collie,0.07065160000000001,True
531,781524693396357120,12,10,None,None,None,None,None,tennis_ball,0.994712,False,Chesapeake_Bay_retriever,0.0035225,True,Labrador_retriever,0.000921439,True
532,781251288990355457,11,10,Oakley,None,None,None,None,Mexican_hairless,0.8877709999999999,True,Italian_greyhound,0.0306664,True,seat_belt,0.0267298,False
533,781163403222056960,10,10,None,None,None,None,None,Shetland_sheepdog,0.973841,True,collie,0.0251876,True,Border_collie,0.000297311,True
534,780931614150983680,13,10,None,None,None,None,puppo,padlock,0.731564,False,necklace,0.0654616,False,chain,0.0364691,False
535,780858289093574656,10,10,Dash,None,None,None,None,Chesapeake_Bay_retriever,0.488555,True,Sussex_spaniel,0.27165500000000004,True,kelpie,0.106913,True
536,780800785462489090,11,10,Koda,None,None,None,None,Siberian_husky,0.951963,True,Eskimo_dog,0.0353461,True,Pembroke,0.00886194,True
537,780601303617732608,12,10,Hercules,None,None,None,None,Saint_Bernard,0.995143,True,Cardigan,0.00304359,True,English_springer,0.00104955,True
538,780543529827336192,12,10,None,None,None,None,None,golden_retriever,0.628312,True,Labrador_retriever,0.317365,True,Tibetan_mastiff,0.0122601,True
539,780459368902959104,11,10,Bear,None,None,None,None,Great_Dane,0.382491,True,German_shepherd,0.312026,True,bull_mastiff,0.0332719,True
540,780192070812196864,11,10,None,None,None,None,None,vizsla,0.144012,True,mongoose,0.09147360000000003,False,hatchet,0.0735447,False
541,779834332596887552,11,10,Scout,None,None,None,None,golden_retriever,0.99383,True,cocker_spaniel,0.00314271,True,Great_Pyrenees,0.000917414,True
542,779377524342161408,12,10,None,None,None,pupper,None,sundial,0.17092100000000002,False,cash_machine,0.0603586,False,maze,0.0549814,False
543,779123168116150273,12,10,Reggie,None,None,None,None,toy_poodle,0.43108,True,soft-coated_wheaten_terrier,0.0603649,True,cocker_spaniel,0.059845400000000014,True
544,779056095788752897,13,10,None,None,None,None,None,Chihuahua,0.721188,True,toy_terrier,0.112943,True,kelpie,0.0533645,True
545,778990705243029504,11,10,Jay,None,None,None,None,cocker_spaniel,0.7153510000000001,True,Labrador_retriever,0.207056,True,Chihuahua,0.0285194,True
546,778748913645780993,11,10,Mya,None,None,None,None,Staffordshire_bullterrier,0.351434,True,boxer,0.201478,True,American_Staffordshire_terrier,0.14283800000000002,True
547,778650543019483137,10,10,Strider,None,None,None,None,German_shepherd,0.515699,True,malinois,0.300292,True,kelpie,0.08702230000000001,True
548,778624900596654080,11,10,Penny,None,None,None,None,Airedale,0.786089,True,Irish_terrier,0.121488,True,Lakeland_terrier,0.0146031,True
549,778408200802557953,14,10,None,None,None,None,None,Pembroke,0.8483620000000001,True,Cardigan,0.108124,True,beagle,0.0119417,True
550,778383385161035776,13,10,Nala,None,None,None,None,collie,0.345266,True,borzoi,0.312823,True,Border_collie,0.213011,True
551,778286810187399168,11,10,Stanley,None,None,None,None,Boston_bull,0.32207,True,pug,0.229903,True,muzzle,0.10142,False
552,778039087836069888,12,10,None,None,None,pupper,None,German_shepherd,0.717776,True,malinois,0.111175,True,Norwegian_elkhound,0.0588024,True
553,778027034220126208,27,10,Sophie,None,None,pupper,None,clumber,0.946718,True,cocker_spaniel,0.0159499,True,Lhasa,0.00651911,True
554,777885040357281792,3,10,Wesley,None,None,None,None,Afghan_hound,0.123529,True,basset,0.119682,True,Siberian_husky,0.108709,True
555,777684233540206592,12,10,None,None,None,None,None,cocker_spaniel,0.253442,True,golden_retriever,0.16285,True,otterhound,0.110921,True
556,777621514455814149,12,10,Derek,None,None,None,None,chow,0.999823,True,Norwich_terrier,5.6448500000000014e-05,True,Pomeranian,2.76806e-05,True
557,777189768882946048,12,10,Jeffrey,None,None,None,None,Chihuahua,0.988412,True,Mexican_hairless,0.00417722,True,hog,0.00150658,False
558,776813020089548800,12,10,Solomon,None,None,None,None,toy_poodle,0.51661,True,miniature_poodle,0.255033,True,standard_poodle,0.168989,True
559,776477788987613185,11,10,Huck,None,None,pupper,None,Labrador_retriever,0.8848389999999999,True,Chesapeake_Bay_retriever,0.0575651,True,paintbrush,0.00576608,False
560,776218204058357768,13,10,None,None,floofer,None,None,Samoyed,0.940326,True,Pomeranian,0.055527199999999985,True,keeshond,0.00222635,True
561,776201521193218049,10,10,O,None,None,None,None,Rottweiler,0.502228,True,black-and-tan_coonhound,0.154594,True,bloodhound,0.135176,True
562,776113305656188928,11,10,Sampson,None,None,pupper,None,mousetrap,0.777468,False,black_widow,0.0939402,False,paddlewheel,0.0174919,False
563,776088319444877312,10,10,None,None,None,None,None,web_site,0.999916,False,pug,7.657020000000001e-05,True,menu,2.16468e-06,False
564,775842724423557120,12,10,Blue,None,None,None,None,chow,0.520022,True,bath_towel,0.0287747,False,French_bulldog,0.0259901,True
565,775733305207554048,11,10,Anakin,doggo,None,None,None,long-horned_beetle,0.6138520000000001,False,ox,0.0294728,False,rhinoceros_beetle,0.0278061,False
566,775729183532220416,13,10,None,None,None,None,None,web_site,0.989407,False,hand-held_computer,0.00213902,False,menu,0.00211536,False
567,775364825476165632,11,10,Finley,doggo,None,None,None,beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.034306300000000005,True
568,775085132600442880,13,10,Tucker,None,None,None,None,chow,0.316565,True,golden_retriever,0.241929,True,Pomeranian,0.157524,True
569,774757898236878852,12,10,Finley,None,None,None,None,toy_poodle,0.7199409999999999,True,miniature_poodle,0.251546,True,Lakeland_terrier,0.00700838,True
570,774639387460112384,10,10,Sprinkles,None,None,None,None,Walker_hound,0.6275930000000001,True,basenji,0.128705,True,Ibizan_hound,0.126282,True
571,774314403806253056,14,10,None,None,None,None,None,Eskimo_dog,0.5960449999999999,True,Siberian_husky,0.223067,True,Saluki,0.0363247,True
572,773985732834758656,11,10,Winnie,None,None,pupper,None,giant_panda,0.451149,False,fur_coat,0.148001,False,pug,0.10957,True
573,773922284943896577,12,10,Heinrich,None,None,None,None,Pomeranian,0.554331,True,Samoyed,0.432158,True,chow,0.00319942,True
574,773704687002451968,12,10,Loki,None,None,None,None,silky_terrier,0.324251,True,Yorkshire_terrier,0.18121,True,Airedale,0.133436,True
575,773670353721753600,10,10,Shakespeare,None,None,None,None,Old_English_sheepdog,0.969311,True,Maltese_dog,0.013243,True,soft-coated_wheaten_terrier,0.00485731,True
576,773547596996571136,11,10,Chelsea,None,None,pupper,None,Norwegian_elkhound,0.372202,True,Chesapeake_Bay_retriever,0.13718699999999998,True,malamute,0.07143619999999999,True
577,773308824254029826,12,10,Bungalo,None,None,None,None,shopping_cart,0.572349,False,Labrador_retriever,0.151406,True,shopping_basket,0.107102,False
578,773247561583001600,10,10,Chip,None,None,None,None,seat_belt,0.713588,False,miniature_pinscher,0.08336879999999999,True,Brabancon_griffon,0.0756961,True
579,773191612633579521,12,10,Grey,None,None,None,None,Blenheim_spaniel,0.427766,True,Shih-Tzu,0.219256,True,Welsh_springer_spaniel,0.14461400000000002,True
580,772877495989305348,11,10,None,None,None,None,None,tabby,0.218303,False,Norwegian_elkhound,0.138523,True,wombat,0.0742172,False
581,772826264096874500,11,10,Roosevelt,None,None,None,None,basset,0.915351,True,Walker_hound,0.0724159,True,beagle,0.00822894,True
582,772581559778025472,10,10,a,None,None,None,None,Newfoundland,0.574345,True,Border_collie,0.128352,True,Saint_Bernard,0.0594755,True
583,772193107915964416,12,10,Willem,None,None,pupper,None,Pembroke,0.367945,True,Chihuahua,0.223522,True,Pekinese,0.164871,True
584,772152991789019136,10,10,None,None,None,None,None,golden_retriever,0.275318,True,Irish_setter,0.100988,True,vizsla,0.07352489999999999,True
585,772117678702071809,12,10,Jack,None,None,None,None,Labrador_retriever,0.217821,True,beagle,0.157677,True,golden_retriever,0.127726,True
586,772114945936949249,10,10,Finn,None,None,None,None,Chihuahua,0.803293,True,toy_terrier,0.052979999999999985,True,Italian_greyhound,0.0372388,True
587,772102971039580160,11,10,Penny,None,None,None,None,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland_sheepdog,0.0637031,True
588,771770456517009408,11,10,Davey,None,None,None,None,papillon,0.53318,True,collie,0.192031,True,Border_collie,0.121626,True
589,771500966810099713,12,10,Dakota,None,None,None,None,Labrador_retriever,0.833952,True,golden_retriever,0.103223,True,soccer_ball,0.0120939,False
590,771380798096281600,11,10,Fizz,None,None,None,None,collie,0.503728,True,Border_collie,0.450944,True,English_springer,0.0126928,True
591,771136648247640064,11,10,Dixie,None,None,None,None,bathtub,0.36866,False,golden_retriever,0.297402,True,tub,0.201711,False
592,771102124360998913,12,10,Charlie,None,None,None,None,Labrador_retriever,0.568789,True,pug,0.179918,True,Staffordshire_bullterrier,0.0344374,True
593,771014301343748096,7,10,None,None,None,None,None,meerkat,0.202335,False,doormat,0.11179,False,macaque,0.0889253,False
594,770787852854652928,10,10,Winston,None,None,None,None,Bernese_mountain_dog,0.787812,True,Greater_Swiss_Mountain_dog,0.163946,True,EntleBucher,0.020293400000000003,True
595,770772759874076672,11,10,Sebastian,None,None,None,None,chow,0.979515,True,golden_retriever,0.0102187,True,Pomeranian,0.00460604,True
596,770655142660169732,11,10,very,None,None,None,None,Madagascar_cat,0.494803,False,skunk,0.161184,False,paper_towel,0.0915715,False
597,770414278348247044,11,10,Al,None,None,None,None,maillot,0.5805279999999999,False,maillot,0.08144889999999999,False,golden_retriever,0.0535696,True
598,770293558247038976,10,10,Jackson,None,None,None,None,Italian_greyhound,0.931668,True,Mexican_hairless,0.0388962,True,whippet,0.0131514,True
599,770069151037685760,10,10,Carbon,None,None,None,None,Boston_bull,0.414965,True,American_Staffordshire_terrier,0.286985,True,Staffordshire_bullterrier,0.11497,True
600,769940425801170949,12,10,Klein,None,None,None,None,miniature_pinscher,0.796313,True,Chihuahua,0.15541300000000002,True,Staffordshire_bullterrier,0.0309433,True
601,769695466921623552,13,10,Titan,None,None,None,None,pug,0.407117,True,muzzle,0.165638,False,kuvasz,0.0458372,True
602,769212283578875904,12,10,DonDon,None,None,None,None,golden_retriever,0.16653800000000002,True,Pekinese,0.148215,True,cocker_spaniel,0.0827351,True
603,768970937022709760,12,10,Kirby,None,None,None,None,Pomeranian,0.182358,True,golden_retriever,0.110658,True,mousetrap,0.08639889999999999,False
604,768855141948723200,11,10,Jesse,None,None,None,None,chow,0.7202189999999999,True,Brabancon_griffon,0.0583653,True,Rottweiler,0.0551135,True
605,768609597686943744,10,10,Lou,None,None,None,None,basenji,0.183283,True,Italian_greyhound,0.136012,True,whippet,0.0601299,True
606,768596291618299904,12,10,Oakley,None,None,None,None,Great_Pyrenees,0.729745,True,golden_retriever,0.237961,True,Labrador_retriever,0.0209033,True
607,768473857036525572,11,10,Chevy,None,None,None,None,Labrador_retriever,0.73917,True,Chesapeake_Bay_retriever,0.246488,True,kelpie,0.00689234,True
608,768193404517830656,8,10,Gerald,doggo,None,None,None,lion,0.396984,False,ram,0.30085100000000004,False,cheetah,0.094474,False
609,767884188863397888,10,10,Tito,None,None,None,None,coral_reef,0.32774000000000003,False,cliff,0.157182,False,lakeside,0.0488096,False
610,767754930266464257,11,10,Philbert,None,None,None,None,vizsla,0.307794,True,fountain,0.14218499999999998,False,Chesapeake_Bay_retriever,0.113903,True
611,767500508068192258,12,10,Louie,None,None,None,None,chow,0.483228,True,golden_retriever,0.16506300000000002,True,Norfolk_terrier,0.0601729,True
612,767191397493538821,13,10,None,doggo,None,None,None,patio,0.708665,False,boathouse,0.110056,False,pier,0.039532300000000006,False
613,767122157629476866,13,10,Rupert,None,None,None,None,toy_poodle,0.873841,True,miniature_poodle,0.0591918,True,Irish_terrier,0.035306,True
614,766793450729734144,10,10,Rufus,None,None,None,None,beagle,0.451697,True,basset,0.197513,True,bloodhound,0.07269860000000003,True
615,766693177336135680,11,10,Brudge,None,None,None,None,Doberman,0.948355,True,vizsla,0.015031999999999997,True,Rhodesian_ridgeback,0.00963084,True
616,766423258543644672,9,10,Shadoe,None,None,None,None,keeshond,0.995823,True,Pomeranian,0.00389721,True,Norwegian_elkhound,0.000253109,True
617,766313316352462849,12,10,Oscar,None,None,None,None,toy_poodle,0.966896,True,miniature_poodle,0.0164243,True,cocker_spaniel,0.0102271,True
618,766069199026450432,12,10,Juno,None,None,None,None,redbone,0.484855,True,beagle,0.4375270000000001,True,basset,0.0105854,True
619,766008592277377025,11,10,Angel,None,None,None,None,Welsh_springer_spaniel,0.7281529999999999,True,basset,0.103842,True,Brittany_spaniel,0.06241430000000001,True
620,765719909049503744,12,10,Brat,None,None,None,None,golden_retriever,0.969518,True,Labrador_retriever,0.0216961,True,Border_terrier,0.00207455,True
621,765669560888528897,12,10,Tove,None,None,None,None,beagle,0.993333,True,Walker_hound,0.00290219,True,basset,0.00241518,True
622,765395769549590528,13,10,my,None,None,None,None,Pembroke,0.509491,True,Cardigan,0.330401,True,Shetland_sheepdog,0.0388749,True
623,765371061932261376,11,10,Louie,None,None,pupper,None,golden_retriever,0.829456,True,Labrador_retriever,0.08937089999999999,True,kuvasz,0.0170275,True
624,765222098633691136,10,10,Gromit,None,None,None,None,dalmatian,0.556595,True,whippet,0.151047,True,American_Staffordshire_terrier,0.0964355,True
625,764857477905154048,12,10,Aubie,None,None,None,None,Bernese_mountain_dog,0.7920590000000001,True,Appenzeller,0.155034,True,EntleBucher,0.038373800000000007,True
626,764259802650378240,10,10,Kota,None,None,None,None,German_shepherd,0.973677,True,malinois,0.025949700000000003,True,kelpie,0.000191568,True
627,763837565564780549,11,10,Alfie,None,None,None,None,malamute,0.375098,True,jean,0.0693617,False,keeshond,0.0505276,True
628,763183847194451968,8,10,Clark,None,None,None,None,miniature_poodle,0.354674,True,toy_poodle,0.338642,True,teddy,0.155828,False
629,763103485927849985,10,10,Belle,None,None,None,None,seat_belt,0.685821,False,ice_bear,0.0815972,False,chow,0.0390848,True
630,762699858130116608,11,10,Leela,None,None,None,None,kelpie,0.519047,True,German_shepherd,0.296069,True,dingo,0.0610053,False
631,762471784394268675,12,10,Glenn,None,None,None,None,Samoyed,0.540276,True,standard_poodle,0.279802,True,toy_poodle,0.102058,True
632,762464539388485633,12,10,Buddy,None,None,None,None,chow,0.999953,True,Tibetan_mastiff,2.33591e-05,True,dhole,3.01033e-06,False
633,762316489655476224,11,10,Scout,None,None,None,None,African_grey,0.270468,False,Madagascar_cat,0.0761865,False,television,0.0333058,False
634,762035686371364864,14,10,None,None,None,None,None,home_theater,0.06315180000000001,False,cash_machine,0.0466921,False,theater_curtain,0.0462768,False
635,761976711479193600,12,10,Shelby,None,None,None,None,Labrador_retriever,0.475552,True,Chesapeake_Bay_retriever,0.082898,True,Staffordshire_bullterrier,0.048464,True
636,761745352076779520,11,10,None,None,None,None,None,paddle,0.393118,False,canoe,0.17808800000000002,False,lakeside,0.0997126,False
637,761672994376806400,10,10,None,None,None,None,None,gondola,0.318851,False,sea_lion,0.306525,False,pool_table,0.111565,False
638,761599872357261312,11,10,Sephie,None,None,None,None,Gordon_setter,0.240427,True,Saluki,0.224269,True,Doberman,0.12972999999999998,True
639,761334018830917632,10,10,Bruce,None,None,None,None,Norwegian_elkhound,0.8229360000000001,True,malinois,0.08615249999999999,True,German_shepherd,0.06333290000000001,True
640,761292947749015552,11,10,Bonaparte,None,None,None,None,standard_poodle,0.6608930000000001,True,Samoyed,0.314886,True,miniature_poodle,0.00883383,True
641,761227390836215808,10,10,Albert,None,None,None,None,cougar,0.306512,False,French_bulldog,0.280802,True,boxer,0.054523400000000014,True
642,761004547850530816,11,10,Bo,None,None,None,None,golden_retriever,0.735163,True,Sussex_spaniel,0.064897,True,Labrador_retriever,0.0477037,True
643,760893934457552897,11,10,Wishes,doggo,None,None,None,Blenheim_spaniel,0.113992,True,cocker_spaniel,0.10578,True,borzoi,0.0739345,True
644,760656994973933572,11,10,Rose,None,None,None,None,golden_retriever,0.760546,True,Labrador_retriever,0.232079,True,redbone,0.00287417,True
645,760641137271070720,12,10,Theo,None,None,None,None,axolotl,0.132695,False,killer_whale,0.131113,False,sea_lion,0.06965199999999999,False
646,760539183865880579,12,10,Atlas,None,None,None,None,Samoyed,0.988013,True,malamute,0.00451824,True,West_Highland_white_terrier,0.00118925,True
647,760290219849637889,13,10,Rocco,None,None,None,None,Old_English_sheepdog,0.3022,True,Lhasa,0.258803,True,briard,0.1792,True
648,760252756032651264,4,10,Fido,None,None,None,None,radio_telescope,0.155279,False,dam,0.154515,False,crane,0.09804,False
649,760190180481531904,10,10,Sadie,None,None,None,None,balloon,0.917525,False,confectionery,0.0493291,False,maraca,0.017647799999999998,False
650,759923798737051648,10,10,None,None,None,None,None,Labrador_retriever,0.324579,True,seat_belt,0.109168,False,pug,0.102466,True
651,759846353224826880,11,10,Kirby,None,None,None,None,Sussex_spaniel,0.355395,True,vizsla,0.141094,True,otterhound,0.0921982,True
652,759793422261743616,12,10,Maggie,doggo,None,pupper,None,golden_retriever,0.985876,True,Labrador_retriever,0.00194777,True,kuvasz,0.00175174,True
653,759557299618865152,10,10,Emma,None,None,None,None,golden_retriever,0.763333,True,Chesapeake_Bay_retriever,0.194251,True,Labrador_retriever,0.0122254,True
654,759447681597108224,11,10,Oakley,None,None,None,None,kuvasz,0.223148,True,Bedlington_terrier,0.220731,True,teddy,0.181303,False
655,759197388317847553,12,10,Luna,None,None,None,None,kuvasz,0.5113409999999999,True,golden_retriever,0.07689910000000001,True,white_wolf,0.06326939999999999,False
656,759099523532779520,7,10,Toby,None,None,None,None,Shetland_sheepdog,0.12903399999999998,True,kelpie,0.117508,True,Siberian_husky,0.106708,True
657,759047813560868866,11,10,Spencer,None,None,None,None,Labrador_retriever,0.778546,True,bathing_cap,0.154254,False,golden_retriever,0.0249716,True
658,758854675097526272,11,10,Lilli,None,None,None,None,barrow,0.974047,False,Old_English_sheepdog,0.0237914,True,komondor,0.0012463,True
659,758828659922702336,13,10,None,doggo,None,None,None,Chesapeake_Bay_retriever,0.480048,True,vizsla,0.264522,True,Weimaraner,0.12184,True
660,758740312047005698,12,10,Boston,None,None,None,None,Chesapeake_Bay_retriever,0.848514,True,Labrador_retriever,0.110054,True,curly-coated_retriever,0.0252014,True
661,758474966123810816,11,10,Brandonald,None,None,None,None,Pembroke,0.546145,True,Cardigan,0.2442,True,German_shepherd,0.100429,True
662,758467244762497024,165,150,None,None,None,None,None,Labrador_retriever,0.4363770000000001,True,Chihuahua,0.113956,True,American_Staffordshire_terrier,0.0996891,True
663,758405701903519748,10,10,Odie,None,None,None,None,Chesapeake_Bay_retriever,0.702954,True,laptop,0.0922775,False,notebook,0.0327268,False
664,758355060040593408,11,10,Corey,None,None,None,None,Pembroke,0.987643,True,Cardigan,0.0121121,True,Siamese_cat,0.000117477,False
665,758041019896193024,9,10,None,None,None,None,None,bookshop,0.794272,False,Cardigan,0.0512653,True,Bernese_mountain_dog,0.0265963,True
666,757741869644341248,10,10,Leonard,None,None,None,None,skunk,0.609715,False,Old_English_sheepdog,0.128899,True,Siberian_husky,0.0190761,True
667,757725642876129280,11,10,Beckham,None,None,None,None,seat_belt,0.425176,False,Labrador_retriever,0.128128,True,Siamese_cat,0.0912411,False
668,757611664640446465,12,10,Cooper,None,None,None,None,bluetick,0.829259,True,beagle,0.145358,True,Walker_hound,0.0195953,True
669,757596066325864448,4,10,None,None,None,None,None,doormat,0.8452559999999999,False,wallet,0.095718,False,wool,0.0260719,False
670,757400162377592832,13,10,None,None,None,None,None,seat_belt,0.523926,False,golden_retriever,0.0878003,True,Tibetan_mastiff,0.07512669999999999,True
671,757393109802180609,10,10,None,doggo,None,None,None,Labrador_retriever,0.787125,True,Chesapeake_Bay_retriever,0.112676,True,Rottweiler,0.0480386,True
672,757354760399941633,8,10,Devón,None,None,None,None,Italian_greyhound,0.914667,True,whippet,0.0477737,True,ice_lolly,0.0154768,False
673,756998049151549440,11,10,Oliver,None,None,None,None,golden_retriever,0.678555,True,Labrador_retriever,0.072632,True,Border_terrier,0.049033,True
674,756939218950160384,12,10,Jax,None,None,pupper,None,golden_retriever,0.790371,True,cocker_spaniel,0.130268,True,Labrador_retriever,0.0646287,True
675,756651752796094464,11,10,Gert,None,None,None,None,Pembroke,0.294808,True,kelpie,0.282301,True,Cardigan,0.112601,True
676,756526248105566208,13,10,None,doggo,None,None,None,geyser,0.991273,False,volcano,0.00467251,False,fountain,0.00123403,False
677,756303284449767430,11,10,None,None,None,None,None,golden_retriever,0.981652,True,cocker_spaniel,0.006790300000000001,True,Labrador_retriever,0.00432451,True
678,756288534030475264,12,10,None,None,None,None,None,conch,0.925621,False,French_bulldog,0.032492200000000006,True,tiger_cat,0.00667908,False
679,756275833623502848,10,10,None,None,None,None,puppo,Airedale,0.602957,True,Irish_terrier,0.0869808,True,bloodhound,0.08627649999999999,True
680,755955933503782912,12,10,None,None,None,pupper,None,Pekinese,0.596882,True,Maltese_dog,0.176478,True,Great_Pyrenees,0.0267753,True
681,755206590534418437,14,10,one,doggo,None,None,None,web_site,0.906673,False,printer,0.00860027,False,carton,0.00453319,False
682,755110668769038337,13,10,Watson,None,None,None,None,Labrador_retriever,0.708974,True,golden_retriever,0.114314,True,Great_Pyrenees,0.0658134,True
683,754856583969079297,11,10,Winnie,None,None,None,None,golden_retriever,0.8723850000000001,True,Labrador_retriever,0.0999631,True,cocker_spaniel,0.00605083,True
684,754747087846248448,12,10,Keith,None,None,None,None,rotisserie,0.4714930000000001,False,cash_machine,0.250837,False,sliding_door,0.117872,False
685,754482103782404096,10,10,Milo,None,None,None,None,tub,0.596796,False,bathtub,0.381098,False,shower_curtain,0.017628799999999997,False
686,754449512966619136,11,10,Dex,None,None,None,None,beagle,0.858513,True,basset,0.0760119,True,English_foxhound,0.016245600000000002,True
687,754120377874386944,10,10,None,None,None,None,None,chow,0.168909,True,Norfolk_terrier,0.129114,True,Pomeranian,0.120822,True
688,754011816964026368,12,10,Charlie,None,None,None,None,French_bulldog,0.600985,True,Boston_bull,0.27317600000000003,True,boxer,0.0567715,True
689,753655901052166144,10,10,None,None,None,None,None,miniature_pinscher,0.456092,True,toy_terrier,0.153126,True,Italian_greyhound,0.144147,True
690,753420520834629632,11,10,None,None,None,None,None,balloon,0.267961,False,lakeside,0.0857637,False,rapeseed,0.0408089,False
691,753398408988139520,12,10,Scout,None,None,None,None,whippet,0.163794,True,Italian_greyhound,0.157192,True,English_foxhound,0.142995,True
692,753375668877008896,8,10,Hank,None,None,None,None,bluetick,0.36007100000000003,True,crutch,0.13481600000000002,False,tripod,0.0982066,False
693,753294487569522689,11,10,Ace,None,None,None,None,chow,0.194773,True,monitor,0.102305,False,Siberian_husky,0.0868547,True
694,753026973505581056,10,10,Tayzie,None,None,None,None,Pembroke,0.868511,True,Cardigan,0.103708,True,Shetland_sheepdog,0.0181416,True
695,752917284578922496,11,10,Grizzie,None,None,None,None,German_shepherd,0.609283,True,malinois,0.35246,True,kelpie,0.016105200000000004,True
696,752682090207055872,10,10,None,doggo,None,None,None,German_shepherd,0.299966,True,Eskimo_dog,0.278355,True,Siberian_husky,0.17852,True
697,752660715232722944,10,10,None,doggo,None,None,None,goose,0.339324,False,English_setter,0.0505118,True,basset,0.049093300000000006,True
698,752519690950500352,11,10,None,None,None,None,puppo,swing,0.999984,False,Labrador_retriever,1.00288e-05,True,Eskimo_dog,1.43447e-06,True
699,752334515931054080,8,10,None,doggo,None,None,None,Bedlington_terrier,0.399163,True,standard_poodle,0.08642489999999999,True,wire-haired_fox_terrier,0.07523110000000001,True
700,752173152931807232,12,10,Brody,None,None,None,None,Labrador_retriever,0.527659,True,German_shepherd,0.174765,True,Chihuahua,0.0455254,True
701,751937170840121344,11,10,Ruby,None,None,None,None,Lakeland_terrier,0.4241680000000001,True,teddy,0.260562,False,golden_retriever,0.127432,True
702,751830394383790080,12,10,Tucker,None,None,None,None,chow,0.703569,True,Pomeranian,0.0766367,True,Siamese_cat,0.0459591,False
